organization_id,organization_name
31424595,Oman Ministry of Heritage & Tourism
31262024,Omnestour
31464560,Ona Marinas de Nerja
31457883,Ondili Namibia
31458128,One&Only Royal Mirage
31462992,One Love Ethiopia Tour & Car Rent
31463957,One Nation Paris
31380779,ONE WORLD International Travel Network
31457885,Onguma Nature Reserve / Chiwani Safari Camps
31456114,Online Birds | The Hotel Marketing Company.
31432181,Online Travel Information Services AG
31258543,OTT - Online Travel Training
31459992,Only One Travel
31456194,Onomo Hotel Group
31329575,ON Pro Travel Solutions
31329427,On Travel Solutions
31463086,Onur Ogan Plastik Cerrahi
31297598,ONYX Hospitality Group
31461763,OOCR Tatry - Spis - Pieniny
31453969,Opatija Riviera
31320589,Open Destinations Ltd
31463361,Ophelia GmbH
31457720,Oporto Buggy Adventure
31460565,OPTIMIZADATA S.L.
31463965,Optionizr
31455574,Oracle Hospitality & Oracle Nor1
31350542,Orange Hotel Rome
31386104,Orange Tours and Trips Pvt Ltd.
31464085,"Orchid travel and tourism Co, Ltd."
31364028,OREA Hotels & Resorts
31464721,ORH Tabigat LLC
31298007,Orient Express Travels & Tours
31462921,Orient Tours for hotels and Cruises
31461253,ORIENT TOURS LLC
31257059,Orient Voyages
31463082,Orion Agiz ve Dis Sagligi Merkezi
31234524,Visit Orlando
31458227,Ormond Hotels
31462994,Oromia Culture And Tourism Bureau
31462997,Oromia Tourism Commission
31164836,ORO Travel
31431723,Oro Verde Hotels Group Ecuador
31365390,Orthanna Tour Operator
31463486,Ortra DMC & PCO Israel
31345450,Oscar Holidays Sdn Bhd
31426417,Osiligilai Maasai Lodge
31456565,"Osnabrücker Land GmbH, Tourismusgesellschaft"
31465201,Ospitalità del Conte Hotel & SPA
31453628,Österreich Werbung / Austrian National Tourist Office
31456251,Ostfriesische Inseln GmbH
31258302,Ostsee-Holstein Tourismus e.V.
31359285,OTA Insight LTD
31454072,Otelz
31071226,Otto's Tours EIRL Ltda.
31463864,Ourense Thermal Province
31456374,OusiA Resorts
31425228,Oussa Nou Dor
31363057,Out and About Travel Pty(Ltd)
31382016,Outdooractive AG
31370092,Outdoor Kosovo
31464522,Outdoor Welten GmbH
31465300,Outlanders Colombia
31458685,Outrigger Maldives Maafushivaru Resort
31303447,Outrigger Mauritius Beach Resort
31465114,Overview DMC/PCO
31432352,P&O Ferries
31411373,P3 Hotel Software Ltd.
31305115,Pabna Tours & Travels
31454272,Pace Revenue
31464525,Pacific Area Travel Writers Association (PATWA)
20410749,Pacific Destinations
31460184,Pacto DMC
31102093,Pacto Ltd. Indonesia
31459363,Padua Urbs Picta and its Territory
20193519,Pafos Regional Board of Tourism
31458340,Pagsmile Limited
31456480,Pag Tourist Board
31382730,BASKENLAND
537325,Pakistan Tourism Development Corporation
31461751,Palace Art Hotel
31465123,Palacio de Congresos y Exposiciones de Galicia
31433319,Palast Tours & Travels
31460935,Palazzo BelVedere | Hotel Spa & City Retreat
31463774,Palazzo Caracciolo Napoli - MGallery Hotel Collection
31458130,Palazzo Versace Dubai
31428385,Royal Palace Het Loo
600052,"Palestine, Ministry of Tourism and Antiquities"
31346519,Casa Velha do Palheiro Relais & Chateaux
31426551,Paljakka Finland
31261501,Palladium Hotel Group
31460618,Palma Travel DMC
31463729,Palmeraie Rotana Resort
31459504,PALM Hôtel & Spa
31461118,Palm Royale Resort - Soma Bay
31136185,Paloma Hotels
31013306,Pamir and Mountain Travel
31193941,Panamericana de Viajes
31143769,Pan Arab Tours
31461808,Panareal Srl - LE SALINE RESORT
20430198,Panazorica DMC
31321554,Pandanus Resort Mui Ne
20194210,Pan East International Tourism Co.
31101492,Panorama Destination Indonesia
31413308,Panorama Destination (Thailand)
31304148,Panorama Holidays (M)
31410004,Panorama Langkawi Sdn. Bhd.
31456257,Pan Pacific Hotels Group - Australia
31277351,Pan Pacific Hotels Group
31384132,Pan Pacific Travel Australia
31465383,Pantanal Explorer Dmc
31436052,Panviman Resorts Koh Phangan Chiangmai
31347484,Papagayo Beach Curacao
31459505,Papangue Hotel & SPA
31164490,Papangue Tours
31172030,Papillon Lagoon Reef Hotel
31460040,Papillon Hotels Resort SPA
31436062,Paradee
31430925,Paradesa Borneo (One Wayang Tours Sdn. Bhd.)
31464265,paradise wilderness europe bv
20271333,Paradise Ethiopia Travel
31039238,Paradise KohYao / Samui
31141278,Paradise Sun Hotel
31326742,Paradis Plage Surf Yoga & Spa Resort
5535618,Paradores de Turismo de España
31460202,"Paragraph Freedom Square, a Luxury Collection Hotel, Tbilisi"
31259005,Paraguay Secretaría Nacional de Turismo
31463278,Paralos Hospitality
31464489,Paramount Journey
31459096,Paraty Tech
21959,Parc Hotels Italia
31464723,PARCO NAZIONALE DELLA MAIELLA
31426925,Parga Beach Resort
31390496,Park Hotel Group
31460948,PARK HOTEL VILLA ARISTON
31280856,Park Hyatt Abu Dhabi Hotel and Villas
31463369,Park Hyatt Doha
31459672,ParkinGO Srl
31260354,Park Inn by Radisson Berlin Alexanderplatz
20428760,PARKROYAL COLLECTION Marina Bay
31458210,PARKROYAL Langkawi and Penang Resorts
31330064,"Paros, Municipality"
31461571,Parrotel Hotels and Resorts
31460368,Passengers friend GmbH
31455702,Passenger Travel
31465351,PASSION BRAZIL DMC
31456943,Passporter Technologies SL
31283790,Past & Present Journeys
31458611,Patina Hotels
31462224,Pat Mobile Safaris
31272809,Pattaya Variety
31458584,PAXIMUM
31463402,Paysafe
20407979,Tourismusverband Paznaun - Ischgl
31461820,Pazo Los Escudos Hotel & Spa Resort 5
20432717,"Peace Resort co.,Ltd"
31459869,The Palmeraie Rotana Resorts
31457810,PEAKS Group
31231572,Peakwork AG
31426172,Pearl Resorts
31429181,"Peermont Hotels, Casinos and Resorts"
31013962,Pegasus Travel & Tours Sdn Bhd
31262482,Penang Global Tourism
31014452,Peninsula Tours
31463616,People4Fair GmbH
31457887,People and Places International
31463915,Peopletravel
31464674,pepper-collection GmbH
31277677,pepXpress Touristik & Marketing GmbH
31170251,Tourism Perak
31458588,Perfecta Travel
31463973,Perfect Journeys
20271150,Pernambuco
20410677,Personal Brasil Incoming DMC
31459143,Peru A Travel
31135292,Peru HCT - Huaraz Chavin Tours
31459123,Fiesta Tours Perú / Peru Luxury Journeys
31261120,Perurail
31411401,Peruvian Soul
20305776,Pestana Hotel Group
31260201,Petra Development & Tourism Region Authority
31459649,PETRONIANA VIAGGI E TURISMO SRL
31136588,Pfalz.Touristik e.V.
31457197,Phaea Resorts
31101801,Phang Nga Tourism Association
31348018,Philippine Retirement Authority
20194012,"Philippines, Tourism Promotions Board"
31407881,Philoxenia Hotel
31465110,Phocuswright Inc.
31456016,Phoenix des Lumieres
31465313,Phoenix Group
20177370,Phoenix Reisen GmbH
31436075,Phoenix Voyages
31458085,Phoenixvoyages KOR.
31460336,P H Resorts (Pvt) Ltd
31462233,Phuka Travel Agency
31161635,Phuket Tourist Association
31463207,"Phuket Marine Group co., ltd."
31458281,Corona Resorts & Casino
31459994,Picchio Nature Tours of Japan (Picchio Wildlife Research Center)
31461121,Pickalbatros Hotels
31392866,"Picos de Aventura, Animação e Lazer, SA"
31461766,Piemonte
31464568,Pierre Vacances
31278398,"Pilgrimage Village & Vedana Lagoon Resorts, Vietnam"
31458553,Pilgrim Travel System PC
31366502,Pilot Beach Resort
31463822,Pilsner Urquell: The Original Beer Experience
31139199,Bayerische Staatsgemäldesammlungen / Pinakotheken
31387893,"Pine Cliffs, a Luxury Collection Resort"
31456271,Pinnacle Travel Group and Caversham Wildlife Park
31464412,Pioneer Personalized Holidays Pvt Ltd
31454074,PKFARE
31464694,PK SICILY DOMINA ZAGARELLA
31405852,Place of Charme
31456130,Planday GmbH
31454437,"Planet (Formerly Hoist Group, Planet Payment and protel)"
31461576,Planet Tours Nile Cruise
31324445,Planhotel Hospitality Group
20274272,Plantation Bay Resort & Spa
31256371,PLANTOURS Kreuzfahrten - Eine Marke der plantours & Partner GmbH
31387249,Plataran Indonesia
31456946,PLATINUM TRAVEL
31366237,Plava Laguna D.D.
20435186,Playa de Muro Asociación Hotelera
31464216,Playa Hotels & Resorts
31456324,PLAY Airlines
31430769,Playa Nicuesa Rainforest Lodge
31425330,Plaza21 Travel Service
31459943,Plenitude Sarlu
31458697,Plexus Maldives Pvt Ltd
31457837,Pliant
31458602,Plitvice Lakes National Park
31261594,Plovdiv Municipality
31458640,Plumeria Maldives
31463831,"Plzenský Prazdroj, a.s."
31459716,PO DELTA TOURISM
31301499,PODKARPACKIE REGION - Podkarpackie Regional Tourism Board
31458923,PO E SUO DELTA - CONSORZIO DI PROMOZIONE
31458555,Pokhara Mountain BIke Adventure Pvt. Ltd.
31461361,Pola Giverola latroupe Resort
31463253,Pola Giverola Resort
31460897,Poland Tour
31459307,Polar Lights Tours
31453981,POLISH TOURISM ORGANISATION
31461714,Pollenca
31459718,Pollino Experience By Bruno Leisure
31463660,Poly Howacht
5547680,Polynesie Voyages
31433145,Pongwe Beach Hotel
20435276,Poovar Island Resort
31431140,Pordenone Turismo - Hotel Association
31463771,Portes Nunez & Asociados
31329753,PortoBay Hotels & Resorts
31346505,Porto and Northern Portugal Tourism Board
20190944,Port of Seattle
31456484,Port of Zadar Authority
31296527,Visit Portugal
31457728,Portugal Green Travel
31457731,Portuguese Hospitality Collection
31464956,Posadas
31453834,Poseidon Expeditions
31461738,Positive Day Tour LLC
31460619,Postojna Cave Park & Hotels
31407487,Potsdam Marketing und Service GmbH
31457733,Pousadas de Juventude Dos Açores
31458744,Powerscourt Estate
31463870,Pozar Thermal Baths
31346212,Poznan Tourism Organisation
31231288,PRAGINT Incentive & Travel Agency
31301506,Prague City Tourism
31457123,PRAMANA EXPERIENCE
31045479,Precision air
31203488,Predators Safari Club
31461604,Premier Le Rêve Hotel & Spa
31464065,Present Travel Pvt.Ltd.
31430551,Prestige Varna BG Ltd
31280479,Prezident Hotels Serbia
31462489,"Prideinn Hotels, Resorts and Camps"
31460253,PRIDE NATURE SAFARIS UGANDA
31348771,Pride of Africa Safaris
20273091,Prima Hotels
31461476,"Prima Rent A Car, S.L."
31464572,Prima Rentacar
20434817,Primate Safaris
31458878,Primate Tours
31282527,Prima Tour
31464316,PRIMA TOUR spa
31461966,Prime Safaris and Tours Limited
31458365,Prime Travel Service
31194495,Primus Linie
31465135,Princess Cruises
31427347,Princess Hotels & Resorts
31461606,Princess Sarah Member of Extension Group
31460597,PRINCIPE DI BELMONTE
31458133,priohub
31463470,Pristine Luxury Camps
31426540,PrivateDeal SA
10122426,Private Safaris East Africa
31458718,Private Safaris Southern Africa
4004242,ProAir-Charter-Transport GmbH & ProAir Aviation GmbH: YOU FLY. WE CARE.
31302814,Pro Bus Scandinavia
31390898,PROCOLOMBIA
31459098,Provincial Tourist Board of Seville - Prodetur
31460121,Pro Developers LLC
31464528,Profi Reisen Verlags GmbH
31197474,projekt2508 Gruppe
31329987,PROMOSERIO VALSERIANA E VAL DI SCALVE
20432198,Promotional Travel / Opco Tours
31424428,Promotora Neptuno Kolumbien
31392035,Friaul Julisch Venetien PromoTurismoFVG
31329944,TETTUCCIO TOUR INCOMING OPERATOR FOR TUSCANY
4002133,Promperu
31456948,"Burgos, Promueve"
31460900,PROTURMED
31430568,Proudly Portugal
31387256,PT Biro Perjalanan Wisata IS Indonesia ICS Travel Group
31343449,DWI TOUR  (PT. Dwidaya Wisata Indonesia)
31427086,Puetter GmbH - Online Communications
31432801,Pugliapromozione Tourism Board
31463238,Pullman Lombok Merujani Mandalika Beach Resort
31459877,PULLMAN MAZAGAN ROYAL GOLF & SPA
31361910,Pullman Phuket Panwa Beach Resort
31457657,Pullman Singapore Orchard
31460247,Pullman Tbilisi Axis Towers
31464392,Pulpa Dental Clinic
31370770,Punta Campanella Resort & Spa
31463757,Punta Cana Beach & Golf
31460715,Pure! Chile
31457888,Pure Africa
31457476,Pure and Authentic Tourism Lda
31459907,Pure Michigan
31465302,Pure Travel Group
31231535,Puri Dajuma - Beach Eco Resort & Spa - Bali
31460450,Puzzle Travel
31456273,Qantas Airways
31237334,Qasr Al Sarab Desert Resort by Anantara Anantara Sir Bani Yas Island Resorts
31457812,Qasswa
31453657,Qatar Airways
31087113,Qatar Airways
31453669,Qatar Tourism
31463855,QLS TRAVEL LTD
31456867,QR Quality Reservations
31423115,Qtech Software Pvt. Ltd.
31455435,Qtravel.ai
31340226,QuadLabs Technologies Pvt. Ltd.
31463543,Quality India Tours Private Limited
31408270,Quality in Health Prevention e.V.
20277195,"Quark Expeditions, Inc."
31411520,QuickText
31462672,Quiiky tour operator
20191664,Quimbaya Latin America
31345120,Quimbaya Tours
31234209,"Quindio, Gobernación del"
31237607,Quito Turismo
31455450,Radiant1 Pte Ltd
31323831,Associazione Strada del Radicchio Rosso di Treviso e Variegato di Castelfranco
31330670,Radisson Aquatica Resort Barbados
31462331,RADISSON BLU
31464916,Radisson Blu Tunisia - Djerba & Hammamet
20153537,The Diplomat Radisson Blu Hotel Residence & Spa
31461122,Radisson Blu Hotel Cairo Heliopolis
31260773,"Radisson Blu Hotel Lietuva, Vilnius"
31462621,Radisson Blu Istanbul Sisli
31458259,Radisson Blu Leogrand Hotel
31462823,Radisson Blu Resort Maldives
31458003,Radisson Blu Resorts Mauritius
31460163,"Radisson Collection Hotel, Vadistanbul"
31456050,Radisson Hospitality Belgium BV/SRL
31462738,Radisson Hotel Group
31462916,"Radisson Kaunas (UAB ""Hotel Neris"")"
31463135,Radisson Resort & Suites Phuket
31391856,Radonbad Jáchymov
31426340,Rad Travel
31465468,Rafahia travel & tourism
31460745,Raffles Al Areen Palace Bahrain
31458497,Raffles The Palm Dubai
31463260,Raffles Udaipur
31428219,International Travel & Congresses (Rafi Shelef)
31464744,Raft Service LLP
31410485,Rahaa Resorts
31461131,Raian Tour LLC
31459409,Rail Europe SAS
20308292,Azambezi River Lodge
20194023,"Rajah Tours Philippines, Inc."
31386364,Rajasthan Tourism Government of Rajasthan India
31460639,Ramada By Wyndham Colombo
31348534,Ramada Hotel & Suites by Wyndham Amwaj Islands Wyndham Garden Manama
31171778,Ramada Plaza by Wyndham Bangkok Menam Riverside
31235162,Ramada Plaza Resort & Suites International Drive Orlando
31464570,Ramada Residences by Wyndham
31412521,Ramada Resort By Wyndham Khao lak
31300239,Ramartour Madagascar
31262502,Ras Al Khaimah Tourism Development Authority
31404068,RateGain Technologies Spain S.L.
809092,RATIOsoftware GmbH & Co. KG.
31463833,Ratna Voyages Ladakh
31198133,Ravelino Tours & Travel
31456537,"Ravy Angkor Tours (Cambodia) Co., Ltd"
31461217,Rayna Tours
31169445,Razdan Holidays
31427122,RDA Internationaler Bustouristik Verband e.V.
31426180,Record go Alquiler
31464531,Redaktionsbüro Schwartz GbR
31456652,RED Online Marketing
31362724,RedSands Campers
31461610,Red Sea
31144033,Red Sea Hotels
31458667,Reethi Beach Resort
31367996,Reethi Faru Resort
31300475,Refine Asia by Focus Asia
31457736,Regency Salgados Hotel & Spa
31411575,Regency travel and tours
31429595,Regensburg Tourismus GmbH
31328069,Regent Seven Seas Cruises
31462597,Regina Group
31458385,Regio Augsburg Tourismus GmbH
31463898,Regional Tourism Council
31460915,Regional Tourism Organisation of The Swietokrzyskie Voivodeship
31365236,Regionalverbund Thüringer Wald e.V.
31464720,Regione Abruzzo-Camera di Commercio Chieti Pescara-Camera di Commercio Del Gran Sasso D'Italia
31392349,Regione Campania
31412702,Regione Lazio
31350320,Regione Lombardia & inLombardia
31442452,Regione Sardegna - Assessorato del Turismo
31457185,Region of Attica
31328197,Region of Central Greece
31457188,"Central Macedonia, Region"
31350778,Region of Crete
31431892,Region of Eastern Macedonia Thrace
31442283,REGION OF EPIRUS
31343331,"Peloponnese, Region"
31385816,Region of Thessaly
31049236,Region Stavanger
31259874,Regio Stuttgart Marketing- und Tourismus GmbH
31379933,ReGuest
31365600,Reiseagentur Soliarenas e.K.
31464536,REISE-aktuell
31453716,Reisebüro der Zukunft (PTY) Ltd.
31279409,Reisebüro Pol Reisen
31460386,Reisebüro Wüst Lufthansa City Center
20121479,Verband Deutsches Reisemanagement e.V. (VDR)
31259830,Reisenetz e.V.
31464539,reisen EXCLUSIV
31464541,reisetipps
31434803,Reise vor9
31460640,Relax Holidays Pvt Ltd
31457086,Renaissance Wind Creek Curaccao Resort
31409341,Renaissance Wind Creek Aruba Resort
5537926,Renard International Hospitality Search Consultants Corp.
31465209,Renata Travel DMC Sardinia
31462418,Rent A Camper
31457771,Rent Go
31458763,Renvyle House Hotel & Resort
31167938,Reollo Travel Pvt Ltd
31391488,Republic of Srpska NationalTourist Organization
31460642,Resfeber Holidays (PVt) Ltd
31458135,Residence Inn by Marriott Sheikh Zayed Road
31460621,Residence Soca
31259721,Resort Life Maldives Pvt Ltd
31452138,Resort Svata Katerina
31458568,Responsible Adventures
31458571,Responsible Travel
31386380,Responsible Travel Operadora de Turismo
31301087,Restaurants Chez Leon Aux Armes de Bruxelles
31453702,Rete Sviluppo Turistico Costa D'Amalfi
31465292,Retorno Travel
31410249,RevControl
31319410,Revinate B.V.
31427142,Grayline Iceland by Reykjavik Sightseeing
31455008,Holiday Tours Iceland
31259757,Rhätische Bahn
31405411,Rheingau-Taunus Kultur und Tourismus GmbH
31010418,Rheinhessen-Touristik GmbH
31046075,Rheinland-Pfalz Tourismus GmbH
31459218,RheinMainMedia GmbH
20153869,Rhino Safari Camp
31254248,Rhodeswelcome
31457737,Ribeira Collection Hotel by Piamonte Hotels
31463979,Rida International Travel & Tourism
31460644,Riff Hikkaduwa Design Hotel
31456069,RIGA
31453056,RightRez
31324438,Rijeka Tourist Board
31049444,Rijksmuseum
31459864,The Five Elements Hotel&SPA
31260799,RILA TRAVEL
31426757,Rio de Janeiro State Secretariat of Tourism
31465349,RIO DEL CRISTO TURISMO
31465535,RIOgaleao Airport - GIG
20271149,Rio Grande do Norte
31349269,RIOJA ALAVESA WINE ROUTE
31465537,Riotur
31461755,Riseday Management
31071491,"The Ritz-Carlton, Jakarta"
31366899,RIU Hotels
31463576,RIU Hotels
20454870,RIU Hotels & Resorts
31195387,Rivages du Monde
31382760,I.D. Riva Tours GmbH
31433498,River Advice
31464999,Rivera Nayarit
31459676,Riverside Collection GmbH & Co. KG
31465020,RIVIERA MAYA HOTELS ASSOCIATION
31277341,Rixos Bab Al Bahr
31458137,Rixos Hotels
31412140,"Egypt, Rixos Hotels"
31461225,Rixos Premium Saadiyat Island
31280444,Rixos Premium Dubai Rixos The Palm Dubai Hotel & Suites
31464761,Rixos Water World Aktau Hotel
31458800,RIYAZ Hotels & Resorts
20280799,RMG Tours Pte Ltd.
31386909,thl USA - Road Bear RV & El Monte RV
31427270,Robert Arrigo & Sons Ltd.
31320749,Robin Pope Safaris
31462083,ROBINSON CYPRUS
31457738,Robinson Hotels
31463138,Robinson
31456390,Robotise AG
31195148,Rocky Mountaineer
31138167,Rodrigues Tourism Office
31461702,Roig Drive Mallorca
31383931,Romantische Straße Touristik- Arbeitsgemeinschaft GbR
31304688,Romotur
31464582,Ronda Town Hall
31462114,Roomer Travel
31405849,Roommatik
31457589,RoomPriceGenie
31433337,RoomRaccoon
31463752,Rosen Hotels and Resorts
31046264,Rosie Holidays
20411532,Rossini Opera Festival Fondazione
31365496,Rota do Romãnico Valsousa
31457814,Rotana
31045084,Rotana Hotel Management Corporation PJSC
10050598,"Rothenburg Tourismus Service, Stadt Rothenburg ob der Tauber"
